fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Dorset Drawer System I Box 400MM Mocha Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 400 MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400&nbsp;MM Mocha Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400MO127,DRFTNDMBX127MMMC400MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 550MM Anthracite Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 550 MM in a sleek and modern Anthracite&nbsp;finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 550 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 550 MM Anthracite Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX550AN127,DRFTNDMBX127MMAN550MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 500MM Anthracite Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 500 MM in a sleek and modern Anthracite&nbsp;finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 500 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 500 MM Anthracite Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX500AN127,DRFTNDMBX127MMAN500MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 400MM Grey Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 400 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400 MM Grey Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400GR127,DRFTNDMBX127MMGR400MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 450MM Anthracite Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 450 MM in a sleek and modern Anthracite&nbsp;finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 450 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 450 MM Anthracite Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX450AN127,DRFTNDMBX127MMAN450MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 550MM Grey Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 550 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 550 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 550&nbsp;MM Grey Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX550GR127,DRFTNDMBX127MMGR550MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 500MM Grey Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 500 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 500 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 500&nbsp;MM Grey Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX500GR127,DRFTNDMBX127MMGR500MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 450MM Grey Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 450 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 450 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 450 MM Grey Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX450GR127,DRFTNDMBX127MMGR450MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 400MM Anthracite Height 127MM,Dorset,"Introducing the Dorset Drawer System I Box 400 MM in a sleek and modern Anthracite&nbsp;finish, designed to elevate your storage solutions with style and functionality. With a height of 127 MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400 MM Anthracite Height 127 MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400AN127,DRFTNDMBX127MMAN400MM,,3900,,TRUE,PERCENT,10,InStock,4,Piece,2300,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 550MM Mocha Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 550 MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 550 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 550 MM Mocha Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX550MO89,DRFTNDMBXMO550MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 500MM Mocha Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 500 MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 500 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 500 MM Mocha Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX500MO89,DRFTNDMBXMO500MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 450MM Mocha Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 450MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 450 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 450MM Mocha Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX450MO89,DRFTNDMBXMO450MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 400MM Mocha Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 400MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400MM Mocha Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400MO89,DRFTNDMBXMO400MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 350MM Mocha Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 350MM in a sleek and modern Mocha finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 350MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Mocha color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 350MM Mocha Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX350MO89,DRFTNDMBXMO350MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 550MM Anthracite Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 550MM in a sleek and modern Anthracite finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 550MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 550MM Anthracite Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX550AN89,DRFTNDMBXAN550MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 500MM Anthracite Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 500MM in a sleek and modern Anthracite finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 500MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 500MM Anthracite Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX500AN89,DRFTNDMBXAN500MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 450MM Anthracite Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 450MM in a sleek and modern Anthracite finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 450MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 450MM Anthracite Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX450AN89,DRFTNDMBXAN450MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 400MM Anthracite Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 400MM in a sleek and modern Anthracite finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400MM Anthracite Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400AN89,DRFTNDMBXAN400MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 350MM Anthracite Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 350MM in a sleek and modern Anthracite finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 350MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Anthracite color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 350MM Anthracite Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX350AN89,DRFTNDMBXAN350MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 550MM Grey Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 550 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 550 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 550 MM Grey Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX550GR89,DRSTNDMBX550MM,,3400,,TRUE,PERCENT,20,InStock,4,Piece,2100,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 500MM Grey Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 500 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 500 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 500 MM Grey Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX500GR89,DRSTNDMBX500MM,,3400,,TRUE,PERCENT,20,InStock,4,Piece,2100,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 450MM Grey Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 450 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 450 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 450 MM Grey Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX450GR89,DRSTNDMBX450MM,,3300,,TRUE,PERCENT,30,InStock,4,Piece,2000,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Drawer System I Box 400MM Grey Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 400 MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 400 MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 400 MM Grey Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX400GR89,DRSTNDMBX400MM,,3200,,TRUE,PERCENT,30,InStock,4,Piece,1900,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
